number,debate_id,title,side_label,side,speaker,move_id,move_kind,importance,logicalCoherence,evidenceWarrant,responsiveness,relevanceBurden,precisionClarity,calibrationCharity,move_score,evidence_band,ledger_type
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,theist,pro,William Lane Craig,pro-resurrection-comparative-explanation,constructive,3,76,65,83,100,75,63,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-source-criteria,constructive,3,90,83,89,87,85,80,86,stronger support,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-gospel-reliability-challenge,reply,3,83,83,95,87,75,72,84,stronger support,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-miracle-probability-boundary,reply,3,63,58,98,87,75,56,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,theist,pro,William Lane Craig,pro-conditional-probability-analysis,reply,3,93,79,99,87,95,90,90,material warrant or verification step compressed,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,theist,pro,William Lane Craig,pro-gospel-adequacy-central-agreement,reply,3,82,73,96,87,75,74,82,material warrant or verification step compressed,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-joseph-burial-attestation,reply,2,89,83,98,87,95,92,90,stronger support,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-joseph-women-literary-function,reply,2,89,80,98,69,95,91,87,stronger support,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-appearances-not-reanimation,reply,3,85,77,98,87,95,80,87,material warrant or verification step compressed,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,theist,pro,William Lane Craig,pro-inference-to-inaccessible-causes,reply,3,78,74,97,87,85,75,83,material warrant or verification step compressed,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-shared-historical-standards,reply,3,69,66,95,87,75,60,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-removal-and-visions-alternative,reply,3,78,68,95,87,95,88,83,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-development-of-resurrection-belief,reply,3,79,65,96,87,95,86,83,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,non_theist,con,Bart Ehrman,con-rival-theological-underdetermination,reply,3,82,70,97,87,95,74,84,material warrant or verification step compressed,v4-closed-findings-adapter
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,theist,pro,William Lane Craig,pro-contextual-comparison-theological-rivals,reply,3,76,65,96,87,85,65,79,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-historical-core-appearances,constructive,3,87,78,85,87,95,85,85,material warrant or verification step compressed,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-source-record-limitations,reply,3,85,77,98,87,75,79,85,material warrant or verification step compressed,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-early-pauline-creed,reply,3,89,85,99,69,95,90,88,stronger support,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-grief-vision-alternative,reply,3,78,68,98,87,75,80,81,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-psychological-alternatives,reply,3,87,82,99,87,75,80,87,stronger support,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-tentative-natural-interpretation,reply,3,88,75,98,100,95,90,90,material warrant or verification step compressed,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-thomas-contact-ambiguity,reply,2,91,85,96,86,95,92,91,stronger support,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-sensory-physical-body,reply,3,89,82,98,87,85,92,89,stronger support,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-spiritual-body-coherence,reply,2,68,63,98,87,75,68,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-transformed-spiritual-body,reply,3,92,85,99,87,95,93,92,stronger support,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-rationality-depends-on-priors,reply,3,92,79,97,87,95,93,90,material warrant or verification step compressed,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-crucifixion-death,constructive,3,93,86,91,87,95,85,90,stronger support,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-empty-tomb-cumulative-case,constructive,3,86,80,90,87,95,75,86,stronger support,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-body-removal-underdetermination,reply,3,87,73,98,87,95,89,87,material warrant or verification step compressed,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-rival-theory-multiplication,reply,3,82,78,98,87,85,72,84,material warrant or verification step compressed,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-no-complete-rival-required,reply,3,94,79,99,100,95,94,93,material warrant or verification step compressed,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-background-prior-evidence,reply,3,85,69,98,87,75,88,84,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-convergent-evidence-overrides-presumption,reply,3,86,70,98,99,75,92,87,material warrant or verification step compressed,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,non_theist,con,Antony Flew,con-justified-prior-theology,reply,3,93,82,98,87,95,92,91,stronger support,v4-closed-findings-adapter
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,theist,pro,Gary Habermas,pro-mosaic-theism-authentication,reply,3,80,70,98,87,95,77,84,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-lawful-design-compatibility,constructive,1,87,75,78,68,95,85,81,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-contextual-inference-from-complexity,constructive,2,80,69,79,69,85,75,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-prebiotic-sequence-to-cells,constructive,3,78,68,84,87,85,80,79,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-endosymbiotic-cell-complexity,constructive,3,89,85,89,87,95,85,88,stronger support,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-flagellar-exaptation,constructive,2,80,73,84,87,75,75,79,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-dysfunction-under-unbroken-law,constructive,1,73,66,75,67,75,69,71,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-cellular-complexity-agency-thesis,constructive,3,77,63,81,100,85,75,79,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-three-origin-scenarios-constraints,reply,3,76,76,99,87,85,64,82,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-synthetic-biology-agency-dependence,constructive,2,64,68,83,86,75,59,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-biochemical-engineering-resemblance,constructive,3,68,73,81,87,75,59,74,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-methodological-naturalism-exclusion,reply,2,84,70,98,70,95,87,83,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-pragmatic-methodological-naturalism,reply,2,87,79,98,69,95,89,86,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-cumulative-prebiotic-progress,reply,3,83,80,98,87,95,89,88,stronger support,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-testable-creation-model,reply,3,86,73,98,87,95,87,87,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-degradation-and-system-tradeoffs,reply,2,86,72,99,69,95,88,84,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-process-and-intervention-model,reply,2,88,63,98,69,95,89,83,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-information-by-selection,reply,3,80,71,98,86,75,73,82,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-minimum-gene-product-requirement,constructive,3,67,71,81,87,75,58,74,material warrant or verification step compressed,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,non_theist,pro,Michael Ruse,pro-cellular-coordination-by-selection,reply,3,77,64,98,86,85,81,81,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,theist,con,Fuz Rana,con-hypothetical-catalyst-limits,reply,2,88,78,98,69,95,91,86,material warrant or verification step compressed,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,theist,pro,Richard Swinburne,pro-personal-explanation-as-genuine-mode,constructive,3,88,82,88,87,95,85,87,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,theist,pro,Richard Swinburne,pro-simplicity-fewer-postulates,constructive,3,80,77,86,87,75,75,81,material warrant or verification step compressed,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,theist,pro,Richard Swinburne,pro-good-god-creates-free-rational-agents,constructive,3,80,72,85,87,75,75,79,material warrant or verification step compressed,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,theist,pro,Richard Swinburne,pro-theism-predicts-order-life-consciousness,constructive,3,74,65,88,100,75,64,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-purposive-systems-beyond-persons,reply,2,76,80,98,87,75,90,84,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-multiple-simplicity-criteria,reply,3,89,84,98,87,95,91,90,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-background-fit-personal-causation,reply,2,84,79,98,69,95,90,85,material warrant or verification step compressed,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-simple-creator-nonspecific,reply,3,88,82,99,87,95,90,90,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-qualified-infinity-complexity,reply,3,82,76,98,87,75,90,85,material warrant or verification step compressed,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-divine-time-relativity,reply,2,84,80,97,68,95,89,85,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-suffering-prevents-agency,reply,3,91,86,99,87,95,92,92,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,theist,pro,Richard Swinburne,pro-defense-of-personal-causal-category,reply,3,82,79,97,87,75,79,84,material warrant or verification step compressed,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,theist,pro,Richard Swinburne,pro-simplicity-raises-probability-subject-to-data,reply,3,87,84,98,87,95,86,89,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-generality-lacks-precision,reply,3,90,83,98,87,95,91,90,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-soul-evolution-brain-fit,reply,2,87,82,97,69,95,90,86,stronger support,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,theist,pro,Richard Swinburne,pro-posthumous-compensation-for-sufferers,reply,3,76,62,97,87,75,66,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,non_theist,con,Peter Millican,con-compensation-cannot-restore-development,reply,3,89,83,99,87,95,82,89,stronger support,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,theist,pro,Frederick Copleston,pro-totality-external-sufficient-reason,constructive,3,70,60,92,87,75,68,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-necessary-existence-analytic,reply,3,77,69,72,87,95,71,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,theist,pro,Frederick Copleston,pro-necessary-conditional-from-contingency,reply,3,73,65,98,69,95,72,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-existence-not-predicate,reply,2,85,76,98,69,95,77,84,material warrant or verification step compressed,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,theist,pro,Frederick Copleston,pro-experiential-inference-essence-existence,reply,2,78,70,98,69,75,72,78,material warrant or verification step compressed,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-no-cause-of-totality,reply,3,85,79,99,87,75,86,86,material warrant or verification step compressed,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,theist,pro,Frederick Copleston,pro-mystical-experience-objective-cause,constructive,3,71,62,90,87,75,64,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-private-reports-parity,reply,3,90,83,99,87,95,91,91,stronger support,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-transformation-not-verification,reply,2,90,81,98,87,95,91,90,stronger support,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-beneficial-fiction-counterexample,reply,2,88,82,98,87,95,89,89,stronger support,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-goodness-definition-circularity,reply,2,89,82,56,23,95,91,72,stronger support,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,theist,pro,Frederick Copleston,pro-goodness-reflects-divine-source,reply,2,92,74,99,23,95,94,80,material warrant or verification step compressed,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-moral-feeling-account,reply,3,71,65,57,87,75,72,70,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,theist,pro,Frederick Copleston,pro-objective-criterion-beyond-feeling,reply,3,87,79,99,87,95,79,88,material warrant or verification step compressed,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,theist,pro,Frederick Copleston,pro-transcendent-ground-of-moral-law,constructive,3,72,61,92,87,95,62,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-historical-moral-variation,reply,2,62,60,98,69,75,58,71,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,theist,pro,Frederick Copleston,pro-objective-ideal-moral-order,reply,3,74,66,98,69,85,64,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,non_theist,con,Bertrand Russell,con-naturalistic-obligation-account,reply,3,69,63,73,87,75,71,72,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,theist,pro,Joshua Rasmussen,m01,constructive,3,78,68,84,85,78,76,78,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,theist,pro,Joshua Rasmussen,m02,constructive,3,77,66,83,83,77,73,77,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,theist,pro,Joshua Rasmussen,m03,constructive,3,80,73,84,85,84,80,81,material warrant or verification step compressed,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,theist,pro,Joshua Rasmussen,m04,constructive,3,70,63,82,81,74,69,73,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,theist,pro,Joshua Rasmussen,m05,constructive,2,65,54,76,72,69,63,66,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m06,constructive,3,73,60,84,83,79,82,76,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m07,constructive,3,73,71,82,81,80,71,76,material warrant or verification step compressed,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m08,constructive,3,68,67,80,77,79,66,72,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m09,constructive,3,85,78,87,85,84,83,84,material warrant or verification step compressed,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m10,constructive,2,78,67,81,79,82,80,77,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m11,constructive,3,80,73,82,81,84,80,80,material warrant or verification step compressed,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m12,reply,3,78,70,85,83,82,77,79,material warrant or verification step compressed,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,theist,pro,Joshua Rasmussen,m13,reply,3,74,65,86,80,77,84,77,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m14,reply,3,80,71,87,84,84,82,81,material warrant or verification step compressed,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m15,reply,3,75,64,81,80,75,80,75,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m16,reply,3,85,81,89,88,88,87,86,stronger support,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m17,reply,3,75,64,85,78,71,76,75,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,theist,pro,Joshua Rasmussen,m18,reply,3,80,70,88,83,79,68,79,material warrant or verification step compressed,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,non_theist,con,Michael Huemer,m19,reply,3,84,76,90,85,82,80,83,material warrant or verification step compressed,standalone-final-ledger
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,theist,pro,Joshua Rasmussen,m20,reply,2,74,62,84,75,76,89,75,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
197,mcgilchrist-seth-consciousness-god-2026,Iain McGilchrist vs Anil Seth: Does Consciousness Point to God?,theist,pro,Iain McGilchrist,phases-same-entity,constructive,3,75,61,78,80,81,81,75,assertion/anecdote/authority/speculation carries substantial weight,standalone-final-ledger
